Transaction ID,Date,Order,Payment method,Accelerated checkout,Credit card,Sales channel,POS location,Register ID,Gross payments,Refunds,Net payments
3091385712755,2020-09-10T17:41:25-05:00,#1712,External credit,,Visa,Point of Sale,Santa Fe Studio,3,550.000,0.000,550.000
3091507544179,2020-09-10T18:45:24-05:00,#1713,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,1850.000,0.000,1850.000
3093510914163,2020-09-11T14:25:57-05:00,#1714,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1100.000,0.000,1100.000
3093514813555,2020-09-11T14:27:35-05:00,#1715,Cash,,,Point of Sale,Prado Norte 439,7,625.000,0.000,625.000
3093521596531,2020-09-11T14:30:09-05:00,#1716,Cash,,,Point of Sale,Prado Norte 439,7,625.000,0.000,625.000
3093538308211,2020-09-11T14:36:33-05:00,#1717,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1900.000,0.000,1900.000
3093540733043,2020-09-11T14:37:30-05:00,#1718,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2300.000,0.000,2300.000
3093799764083,2020-09-11T16:21:34-05:00,#1719,Cash,,,Point of Sale,Prado Norte 439,7,1450.000,0.000,1450.000
3093870379123,2020-09-11T16:49:41-05:00,#1720,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,950.000,0.000,950.000
3094260711539,2020-09-11T20:10:03-05:00,#1721,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,950.000,0.000,950.000
3094570958963,2020-09-12T00:08:02-05:00,#1722,Pago con tarjeta de crédito y débito,,,Online Store,,,150.000,0.000,150.000
3095894884467,2020-09-12T13:44:43-05:00,#1724,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,650.000,0.000,650.000
3096031789171,2020-09-12T14:37:57-05:00,#1725,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,625.000,0.000,625.000
3096050696307,2020-09-12T14:45:42-05:00,#1726,Cash,,,Point of Sale,Prado Norte 439,7,1800.000,0.000,1800.000
3096055218291,2020-09-12T14:47:38-05:00,#1727,Cash,,,Point of Sale,Prado Norte 439,7,550.000,0.000,550.000
3096060756083,2020-09-12T14:50:09-05:00,#1728,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2337.500,0.000,2337.500
3096064131187,2020-09-12T14:51:31-05:00,#1729,Cash,,,Point of Sale,Prado Norte 439,7,1100.000,0.000,1100.000
3096178819187,2020-09-12T15:38:11-05:00,#1723,PayPal Payments Standard,,,Online Store,,,5850.000,0.000,5850.000
3096341905523,2020-09-12T16:50:02-05:00,#1730,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,3050.000,0.000,3050.000
3096346919027,2020-09-12T16:52:29-05:00,#1731,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,5600.000,0.000,5600.000
3096354226291,2020-09-12T16:56:48-05:00,#1732,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,4390.000,0.000,4390.000
3096355242099,2020-09-12T16:57:22-05:00,#1733,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,2050.000,0.000,2050.000
3096359108723,2020-09-12T16:59:04-05:00,#1734,External credit,,American Express,Point of Sale,Santa Fe Studio,3,650.000,0.000,650.000
3096361599091,2020-09-12T17:00:30-05:00,#1735,External credit,,American Express,Point of Sale,Santa Fe Studio,3,620.000,0.000,620.000
3096364810355,2020-09-12T17:02:19-05:00,#1736,External credit,,Visa,Point of Sale,Santa Fe Studio,3,850.000,0.000,850.000
3096370806899,2020-09-12T17:05:27-05:00,#1737,External credit,,American Express,Point of Sale,Santa Fe Studio,3,2350.000,0.000,2350.000
3096545853555,2020-09-12T18:48:51-05:00,#1738,Cash,,,Point of Sale,San Ángel Studio,8,1100.000,0.000,1100.000
3097889996915,2020-09-13T12:08:00-05:00,#1739,Cash,,,Point of Sale,San Ángel Studio,8,650.000,0.000,650.000
3098571866227,2020-09-13T17:20:08-05:00,#1740,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,1825.000,0.000,1825.000
3098903773299,2020-09-13T20:35:25-05:00,#1741,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,3150.000,0.000,3150.000
3098904723571,2020-09-13T20:35:56-05:00,#1742,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1500.000,0.000,1500.000
3098905641075,2020-09-13T20:36:31-05:00,#1743,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,550.000,0.000,550.000
3098906493043,2020-09-13T20:37:00-05:00,#1744,Cash,,,Point of Sale,Santa Fe Studio,3,950.000,0.000,950.000
3100657287283,2020-09-14T13:49:39-05:00,#1745,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,7310.000,0.000,7310.000
3100973400179,2020-09-14T15:42:30-05:00,#1746,PayPal Payments Standard,,,Online Store,,,2570.000,0.000,2570.000
3101264674931,2020-09-14T17:46:17-05:00,#1747,Pago con tarjeta de crédito y débito,,,Online Store,,,750.000,0.000,750.000
3103321587827,2020-09-15T12:55:50-05:00,#1748,PayPal Payments Standard,,,Online Store,,,4800.500,0.000,4800.500
3103329878131,2020-09-15T12:58:00-05:00,#1749,PayPal Payments Standard,,,Online Store,,,1945.000,0.000,1945.000
3103872090227,2020-09-15T15:46:41-05:00,#1750,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1450.000,0.000,1450.000
3104593412211,2020-09-15T20:55:13-05:00,#1751,External credit,,American Express,Point of Sale,Santa Fe Studio,3,1750.000,0.000,1750.000
3104594591859,2020-09-15T20:55:45-05:00,#1752,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1900.000,0.000,1900.000
3106562506867,2020-09-16T15:03:00-05:00,#1754,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,4500.000,0.000,4500.000
3106565947507,2020-09-16T15:04:21-05:00,#1755,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,425.000,0.000,425.000
3109883936883,2020-09-17T18:18:56-05:00,#1759,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1250.000,0.000,1250.000
3109890982003,2020-09-17T18:21:01-05:00,#1760,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3300.000,0.000,3300.000
3109892817011,2020-09-17T18:21:56-05:00,#1761,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,650.000,0.000,650.000
3109893046387,2020-09-17T18:22:03-05:00,#1753,PayPal Payments Standard,,,Online Store,,,1371.000,0.000,1371.000
3109894160499,2020-09-17T18:22:34-05:00,#1758,PayPal Payments Standard,,,Online Store,,,3930.000,0.000,3930.000
3109895110771,2020-09-17T18:23:05-05:00,#1762,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3250.000,0.000,3250.000
3109897076851,2020-09-17T18:23:57-05:00,#1757,PayPal Payments Standard,,,Online Store,,,150.000,0.000,150.000
3109908447347,2020-09-17T18:27:51-05:00,#1765,Cash,,,Point of Sale,Santa Fe Studio,3,3650.000,0.000,3650.000
3109918965875,2020-09-17T18:32:29-05:00,#1766,External credit,,American Express,Point of Sale,Santa Fe Studio,3,1100.000,0.000,1100.000
3111772979315,2020-09-18T12:34:17-05:00,#1767,Cash,,,Point of Sale,Prado Norte 439,7,4300.000,0.000,4300.000
3111774290035,2020-09-18T12:34:49-05:00,#1768,Cash,,,Point of Sale,Prado Norte 439,7,1250.000,0.000,1250.000
3112394653811,2020-09-18T16:38:16-05:00,#1769,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1850.000,0.000,1850.000
3112509603955,2020-09-18T17:35:25-05:00,#1770,PayPal Payments Standard,,,Online Store,,,150.000,0.000,150.000
3112679997555,2020-09-18T19:08:00-05:00,#1771,Cash,,,Point of Sale,Santa Fe Studio,3,1550.000,0.000,1550.000
3112681013363,2020-09-18T19:08:33-05:00,#1772,External credit,,American Express,Point of Sale,Santa Fe Studio,3,1550.000,0.000,1550.000
3112687108211,2020-09-18T19:12:13-05:00,#1773,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1750.000,0.000,1750.000
3112688615539,2020-09-18T19:13:18-05:00,#1774,External credit,,American Express,Point of Sale,Santa Fe Studio,3,520.000,0.000,520.000
3112698151027,2020-09-18T19:18:22-05:00,#1775,Cash,,,Point of Sale,Santa Fe Studio,3,1750.000,0.000,1750.000
3112700018803,2020-09-18T19:19:34-05:00,#1776,External credit,,Visa,Point of Sale,Santa Fe Studio,3,950.000,0.000,950.000
3112822407283,2020-09-18T20:32:16-05:00,#1778,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,2460.000,0.000,2460.000
3112829747315,2020-09-18T20:36:20-05:00,#1777,PayPal Payments Standard,,,Online Store,,,615.000,0.000,615.000
3114326229107,2020-09-19T12:52:22-05:00,#1779,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,6800.000,0.000,6800.000
3114537156723,2020-09-19T14:21:14-05:00,#1780,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,5800.000,0.000,5800.000
3114548920435,2020-09-19T14:26:07-05:00,#1781,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,3230.000,0.000,3230.000
3114558423155,2020-09-19T14:30:27-05:00,#1782,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,1827.500,0.000,1827.500
3114598236275,2020-09-19T14:47:42-05:00,#1783,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,638.000,0.000,638.000
3114685235315,2020-09-19T15:28:01-05:00,#1784,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,3550.000,0.000,3550.000
3115457413235,2020-09-20T00:03:27-05:00,#1785,Pago con tarjeta de crédito y débito,,,Online Store,,,1045.000,0.000,1045.000
3115720409203,2020-09-20T04:40:58-05:00,#1786,Cash,,,Point of Sale,Santa Fe Studio,3,1800.000,0.000,1800.000
3115722440819,2020-09-20T04:42:47-05:00,#1787,Cash,,,Point of Sale,Santa Fe Studio,3,1700.000,0.000,1700.000
3116392611955,2020-09-20T11:36:41-05:00,#1788,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,2300.000,0.000,2300.000
3116396511347,2020-09-20T11:38:11-05:00,#1789,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,2950.000,0.000,2950.000
3116399100019,2020-09-20T11:39:20-05:00,#1790,External credit,,American Express,Point of Sale,Prado Norte 439,3,1750.000,0.000,1750.000
3117579698291,2020-09-20T20:39:30-05:00,#1791,External credit,,Visa,Point of Sale,Santa Fe Studio,3,500.000,0.000,500.000
3119091220595,2020-09-21T12:19:04-05:00,#1792,Pago con tarjeta de crédito y débito,,,Online Store,,,750.000,0.000,750.000
3119745269875,2020-09-21T16:28:33-05:00,#1793,PayPal Payments Standard,,,Online Store,,,165.000,0.000,165.000
3119829975155,2020-09-21T17:03:29-05:00,#1795,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,2300.000,0.000,2300.000
3121471324275,2020-09-22T09:45:50-05:00,#1796,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,700.000,0.000,700.000
3121479614579,2020-09-22T09:48:56-05:00,#1797,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1000.000,0.000,1000.000
3121827643507,2020-09-22T11:50:45-05:00,#1794,PayPal Payments Standard,,,Online Store,,,1625.000,0.000,1625.000
3121828102259,2020-09-22T11:50:57-05:00,#1798,PayPal Payments Standard,,,Online Store,,,150.000,0.000,150.000
3122096636019,2020-09-22T13:31:02-05:00,#1799,PayPal Payments Standard,,,Online Store,,,2700.000,0.000,2700.000
3122591662195,2020-09-22T16:54:25-05:00,#1800,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2550.000,0.000,2550.000
3122619711603,2020-09-22T17:07:26-05:00,#1801,Cash,,,Point of Sale,Santa Fe Studio,3,6710.000,0.000,6710.000
3122799149171,2020-09-22T18:38:56-05:00,#1802,External credit,,Visa,Point of Sale,Santa Fe Studio,3,5600.000,0.000,5600.000
3122801508467,2020-09-22T18:40:11-05:00,#1803,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1200.000,0.000,1200.000
3122804555891,2020-09-22T18:41:44-05:00,#1804,External credit,,Visa,Point of Sale,Santa Fe Studio,3,2200.000,0.000,2200.000
3123330875507,2020-09-23T00:37:39-05:00,#1805,PayPal Payments Standard,,,Online Store,,,5030.000,0.000,5030.000
3124832731251,2020-09-23T14:04:04-05:00,#1806,Pago con tarjeta de crédito y débito,,,Online Store,,,165.000,0.000,165.000
3125268611187,2020-09-23T16:54:49-05:00,#1807,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,2020.000,0.000,2020.000
3125438742643,2020-09-23T18:22:30-05:00,#1808,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2250.000,0.000,2250.000
3125999730803,2020-09-24T00:07:12-05:00,#1810,Pago con tarjeta de crédito y débito,,,Online Store,,,647.500,0.000,647.500
3126889578611,2020-09-24T09:56:58-05:00,#1809,PayPal Payments Standard,,,Online Store,,,150.000,0.000,150.000
3126890135667,2020-09-24T09:57:12-05:00,#1811,PayPal Payments Standard,,,Online Store,,,2467.500,0.000,2467.500
3126965633139,2020-09-24T10:25:03-05:00,#1812,PayPal Payments Standard,,,Online Store,,,1951.250,0.000,1951.250
3127788699763,2020-09-24T15:06:18-05:00,#1815,External Terminal Visa,,,Point of Sale,Prado Norte 439,10,4200.000,0.000,4200.000
3127876911219,2020-09-24T15:37:59-05:00,#1813,PayPal Payments Standard,,,Online Store,,,1947.500,0.000,1947.500
3127877402739,2020-09-24T15:38:14-05:00,#1814,PayPal Payments Standard,,,Online Store,,,1850.000,0.000,1850.000
3128239554675,2020-09-24T18:13:58-05:00,#1816,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,2080.000,0.000,2080.000
3128241553523,2020-09-24T18:15:03-05:00,#1817,Pago con tarjeta de crédito y débito,,,Online Store,,,972.500,0.000,972.500
3128309612659,2020-09-24T18:50:57-05:00,#1818,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1267.500,0.000,1267.500
3128311939187,2020-09-24T18:52:17-05:00,#1819,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,942.500,0.000,942.500
3128324063347,2020-09-24T18:58:52-05:00,#1822,Cash,,,Point of Sale,Prado Norte 439,7,1137.500,0.000,1137.500
3128347689075,2020-09-24T19:11:17-05:00,#1823,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1632.500,0.000,1632.500
3128349753459,2020-09-24T19:12:11-05:00,#1824,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2567.500,0.000,2567.500
3128574443635,2020-09-24T21:20:32-05:00,#1826,PayPal Payments Standard,,,Online Store,,,3607.500,0.000,3607.500
3128656199795,2020-09-24T22:13:54-05:00,#1828,Cash,,,Point of Sale,Santa Fe Studio,3,1900.000,0.000,1900.000
3128658264179,2020-09-24T22:15:25-05:00,#1829,Cash,,,Point of Sale,Santa Fe Studio,3,4717.500,0.000,4717.500
3128660197491,2020-09-24T22:16:49-05:00,#1830,External credit,,Visa,Point of Sale,Santa Fe Studio,3,650.000,0.000,650.000
3128662032499,2020-09-24T22:18:11-05:00,#1831,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1500.000,0.000,1500.000
3128663801971,2020-09-24T22:19:27-05:00,#1832,External credit,,Visa,Point of Sale,Santa Fe Studio,3,3250.000,0.000,3250.000
3128667373683,2020-09-24T22:21:29-05:00,#1833,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,2350.000,0.000,2350.000
3128669110387,2020-09-24T22:22:48-05:00,#1834,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,1100.000,0.000,1100.000
3128672682099,2020-09-24T22:25:25-05:00,#1835,Cash,,,Point of Sale,Santa Fe Studio,3,812.500,0.000,812.500
3128673140851,2020-09-24T22:25:55-05:00,#1825,PayPal Payments Standard,,,Online Store,,,810.000,0.000,810.000
3128673599603,2020-09-24T22:26:17-05:00,#1827,PayPal Payments Standard,,,Online Store,,,712.500,0.000,712.500
3128714920051,2020-09-24T22:58:55-05:00,#1836,PayPal Payments Standard,,,Online Store,,,4387.500,0.000,4387.500
3130488520819,2020-09-25T14:46:33-05:00,#1837,Pago con tarjeta de crédito y débito,,,Online Store,,,3765.000,0.000,3765.000
3130488782963,2020-09-25T14:46:39-05:00,#1837,Pago con tarjeta de crédito y débito,,,Online Store,,,3012.000,0.000,3012.000
3130868760691,2020-09-25T17:33:54-05:00,#1839,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,3950.000,0.000,3950.000
3130951073907,2020-09-25T18:18:10-05:00,#1840,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1350.000,0.000,1350.000
3130954154099,2020-09-25T18:19:47-05:00,#1841,Cash,,,Point of Sale,Prado Norte 439,7,650.000,0.000,650.000
3131085553779,2020-09-25T19:40:05-05:00,#1842,Cash,,,Point of Sale,San Ángel Studio,8,1917.500,0.000,1917.500
3132006695027,2020-09-26T08:12:28-05:00,#1843,PayPal Payments Standard,,,Online Store,,,3883.750,0.000,3883.750
3132532785267,2020-09-26T12:03:22-05:00,#1838,Conekta,,American Express,Online Store,,,2790.000,0.000,2790.000
3133197254771,2020-09-26T16:56:43-05:00,#1844,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,1870.000,0.000,1870.000
3133205905523,2020-09-26T17:01:12-05:00,#1845,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,1300.000,0.000,1300.000
3133232152691,2020-09-26T17:15:37-05:00,#1846,Cash,,,Point of Sale,Prado Norte 439,7,1300.000,0.000,1300.000
3133357916275,2020-09-26T18:35:28-05:00,#1847,External credit,,Visa,Point of Sale,Santa Fe Studio,3,850.000,0.000,850.000
3133360308339,2020-09-26T18:36:56-05:00,#1848,External credit,,Visa,Point of Sale,Santa Fe Studio,3,950.000,0.000,950.000
3133362274419,2020-09-26T18:38:20-05:00,#1849,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1950.000,0.000,1950.000
3134560993395,2020-09-27T10:27:44-05:00,#1850,PayPal Payments Standard,,,Online Store,,,1595.000,0.000,1595.000
3135200428147,2020-09-27T14:58:26-05:00,#1851,PayPal Payments Standard,,,Online Store,,,3250.000,0.000,3250.000
3135237521523,2020-09-27T15:13:10-05:00,#1852,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,4600.000,0.000,4600.000
3135473647731,2020-09-27T16:57:57-05:00,#1853,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,2700.000,0.000,2700.000
3135560286323,2020-09-27T17:44:07-05:00,#1854,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,1125.000,0.000,1125.000
3135594692723,2020-09-27T18:04:54-05:00,#1855,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,3485.000,0.000,3485.000
3135806505075,2020-09-27T20:10:12-05:00,#1856,External credit,,Visa,Point of Sale,Santa Fe Studio,3,2858.000,0.000,2858.000
3135815843955,2020-09-27T20:16:01-05:00,#1857,External credit,,Visa,Point of Sale,Santa Fe Studio,3,6650.000,0.000,6650.000
3135818989683,2020-09-27T20:18:02-05:00,#1858,External credit,,American Express,Point of Sale,Santa Fe Studio,3,1750.000,0.000,1750.000
3135821578355,2020-09-27T20:19:17-05:00,#1859,External credit,,Visa,Point of Sale,Santa Fe Studio,3,2050.000,0.000,2050.000
3135823020147,2020-09-27T20:20:09-05:00,#1860,External credit,,Visa,Point of Sale,Santa Fe Studio,3,2300.000,0.000,2300.000
3135824625779,2020-09-27T20:21:08-05:00,#1861,External credit,,Visa,Point of Sale,Santa Fe Studio,3,2400.000,0.000,2400.000
3136949026931,2020-09-28T09:50:25-05:00,#1862,PayPal Payments Standard,,,Online Store,,,580.000,0.000,580.000
3138262433907,2020-09-28T18:07:49-05:00,#1863,Cash,,,Point of Sale,Santa Fe Studio,3,6050.000,0.000,6050.000
3138270494835,2020-09-28T18:12:05-05:00,#1864,Cash,,,Point of Sale,Santa Fe Studio,3,2400.000,0.000,2400.000
3138272952435,2020-09-28T18:13:30-05:00,#1865,External credit,,American Express,Point of Sale,Santa Fe Studio,3,3600.000,0.000,3600.000
3138445770867,2020-09-28T19:36:37-05:00,#1866,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,10,1250.000,0.000,1250.000
3140644307059,2020-09-29T15:36:18-05:00,#1867,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,3000.000,0.000,3000.000
3141131665523,2020-09-29T19:18:10-05:00,#1868,Cash,,,Point of Sale,Prado Norte 439,3,475.000,0.000,475.000
3141133107315,2020-09-29T19:18:56-05:00,#1869,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,1470.000,0.000,1470.000
3141134811251,2020-09-29T19:19:53-05:00,#1870,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,950.000,0.000,950.000
3141141233779,2020-09-29T19:21:37-05:00,#1871,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,2700.000,0.000,2700.000
3141149720691,2020-09-29T19:26:31-05:00,#1872,Cash,,,Point of Sale,Prado Norte 439,3,550.000,0.000,550.000
3142427803763,2020-09-30T09:45:38-05:00,#1873,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1750.000,0.000,1750.000
3143273185395,2020-09-30T15:07:01-05:00,#1874,Pago con tarjeta de crédito y débito,,,Online Store,,,2380.000,0.000,2380.000
3145495871603,2020-10-01T10:28:35-05:00,#1875,Conekta,,Mastercard,Online Store,,,5000.000,0.000,5000.000
3146500735091,2020-10-01T16:47:44-05:00,#1876,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,7200.000,0.000,7200.000
3146506010739,2020-10-01T16:50:02-05:00,#1877,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,1900.000,0.000,1900.000
3146556768371,2020-10-01T17:12:26-05:00,#1878,Cash,,,Point of Sale,Prado Norte 439,3,1800.000,0.000,1800.000
3146774872179,2020-10-01T19:09:09-05:00,#1879,Cash,,,Point of Sale,Santa Fe Studio,3,1750.000,0.000,1750.000
3146778509427,2020-10-01T19:11:14-05:00,#1880,External credit,,American Express,Point of Sale,Santa Fe Studio,3,850.000,0.000,850.000
3146785914995,2020-10-01T19:15:30-05:00,#1881,External credit,,American Express,Point of Sale,Santa Fe Studio,3,5050.000,0.000,5050.000
3149425705075,2020-10-02T18:31:36-05:00,#1882,Cash,,,Point of Sale,Prado Norte 439,7,1100.000,0.000,1100.000
3149427179635,2020-10-02T18:32:27-05:00,#1883,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,2250.000,0.000,2250.000
3149435895923,2020-10-02T18:37:03-05:00,#1884,External Terminal Mastercard,,,Point of Sale,Prado Norte 439,7,1450.000,0.000,1450.000
3149450969203,2020-10-02T18:45:29-05:00,#1885,External Terminal Visa,,,Point of Sale,Prado Norte 439,7,3300.000,0.000,3300.000
3149510312051,2020-10-02T19:20:42-05:00,#1886,External credit,,Visa,Point of Sale,Santa Fe Studio,3,3850.000,0.000,3850.000
3149513818227,2020-10-02T19:22:58-05:00,#1887,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,850.000,0.000,850.000
3149516996723,2020-10-02T19:24:43-05:00,#1888,Cash,,,Point of Sale,Santa Fe Studio,3,3300.000,0.000,3300.000
3149519945843,2020-10-02T19:26:36-05:00,#1889,External credit,,American Express,Point of Sale,Santa Fe Studio,3,2300.000,0.000,2300.000
3149521453171,2020-10-02T19:27:44-05:00,#1890,External credit,,American Express,Point of Sale,Santa Fe Studio,3,2665.000,0.000,2665.000
3149545242739,2020-10-02T19:42:36-05:00,#1891,Cash,,,Point of Sale,Santa Fe Studio,3,2550.000,0.000,2550.000
3149546487923,2020-10-02T19:43:17-05:00,#1892,External credit,,American Express,Point of Sale,Santa Fe Studio,3,2250.000,0.000,2250.000
3149548814451,2020-10-02T19:44:45-05:00,#1893,Cash,,,Point of Sale,Santa Fe Studio,3,6350.000,0.000,6350.000
3151040544883,2020-10-03T12:11:09-05:00,#1895,External credit,,Mastercard,Point of Sale,Prado Norte 439,3,650.000,0.000,650.000
3151072591987,2020-10-03T12:23:39-05:00,#1896,External credit,,American Express,Point of Sale,Prado Norte 439,3,1100.000,0.000,1100.000
3151701311603,2020-10-03T16:35:43-05:00,#1897,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,2250.000,0.000,2250.000
3151890743411,2020-10-03T18:21:18-05:00,#1898,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,1750.000,0.000,1750.000
3151906046067,2020-10-03T18:31:54-05:00,#1894,Conekta,,Visa,Online Store,,,150.000,0.000,150.000
3151960146035,2020-10-03T19:07:59-05:00,#1899,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,2350.000,0.000,2350.000
3151964569715,2020-10-03T19:10:44-05:00,#1900,External credit,,American Express,Point of Sale,Santa Fe Studio,3,7280.000,0.000,7280.000
3151966863475,2020-10-03T19:12:00-05:00,#1901,Cash,,,Point of Sale,Santa Fe Studio,3,2700.000,0.000,2700.000
3151968239731,2020-10-03T19:12:39-05:00,#1902,External credit,,American Express,Point of Sale,Santa Fe Studio,3,2250.000,0.000,2250.000
3151971778675,2020-10-03T19:14:45-05:00,#1903,External credit,,American Express,Point of Sale,Santa Fe Studio,3,1500.000,0.000,1500.000
3153571053683,2020-10-04T13:15:29-05:00,#1904,External Terminal Visa,,,Point of Sale,San Ángel Studio,8,1825.000,0.000,1825.000
3153599168627,2020-10-04T13:27:04-05:00,#1905,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,3950.000,0.000,3950.000
3153750130803,2020-10-04T14:28:10-05:00,#1906,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,1657.500,0.000,1657.500
3153762025587,2020-10-04T14:33:03-05:00,#1907,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,552.500,0.000,552.500
3153769922675,2020-10-04T14:36:02-05:00,#1908,External Terminal Mastercard,,,Point of Sale,San Ángel Studio,8,1062.500,0.000,1062.500
3155522748531,2020-10-05T09:36:01-05:00,#1909,Cash,,,Point of Sale,Santa Fe Studio,3,1050.000,0.000,1050.000
3155524255859,2020-10-05T09:36:34-05:00,#1910,External credit,,Mastercard,Point of Sale,Santa Fe Studio,3,4300.000,0.000,4300.000
3155532939379,2020-10-05T09:40:06-05:00,#1911,External credit,,Visa,Point of Sale,Santa Fe Studio,3,4175.000,0.000,4175.000
3155542311027,2020-10-05T09:43:30-05:00,#1912,Cash,,,Point of Sale,Santa Fe Studio,3,5040.000,0.000,5040.000
3155543457907,2020-10-05T09:43:57-05:00,#1913,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1450.000,0.000,1450.000
3155545030771,2020-10-05T09:44:43-05:00,#1914,External credit,,Visa,Point of Sale,Santa Fe Studio,3,1125.000,0.000,1125.000
3157158264947,2020-10-05T21:45:22-05:00,#1915,Cash,,,Point of Sale,Prado Norte 439,3,750.000,0.000,750.000
3157161115763,2020-10-05T21:47:38-05:00,#1916,External credit,,Visa,Point of Sale,Santa Fe Studio,3,2550.000,0.000,2550.000
3157161705587,2020-10-05T21:48:01-05:00,#1917,Cash,,,Point of Sale,Santa Fe Studio,3,2200.000,0.000,2200.000
3158231548019,2020-10-06T10:30:22-05:00,#1918,Conekta,,Visa,Online Store,,,750.000,0.000,750.000
3161275695219,2020-10-07T12:18:45-05:00,#1919,Cash,,,Point of Sale,Santa Fe Studio,3,2200.000,0.000,2200.000
3161279070323,2020-10-07T12:20:04-05:00,#1920,External credit,,American Express,Point of Sale,Santa Fe Studio,3,1750.000,0.000,1750.000
3161282609267,2020-10-07T12:21:32-05:00,#1921,Cash,,,Point of Sale,Santa Fe Studio,3,2565.000,0.000,2565.000
3161288704115,2020-10-07T12:24:23-05:00,#1922,External credit,,Visa,Point of Sale,Santa Fe Studio,3,3350.000,0.000,3350.000
